target,project_id,snapshot_id,snapshot_date,current_stage,raw_xgboost_probability,calibrated_probability,direction,driver_rank,feature,display_feature,feature_value,shap_value
delay_next_90d,SYN-00894,SYN-00894_S08,2025-09-17,3A,0.26001674,0.09177517303788663,risk_reducing,4,affected_family_per_parcel,affected family per parcel,0.788135593220339,-0.1942623108625412
delay_next_90d,SYN-00894,SYN-00894_S08,2025-09-17,3A,0.26001674,0.09177517303788663,risk_reducing,5,land_to_acquire_ha,land to acquire ha,6.0764,-0.18183909356594086
delay_next_90d,SYN-00894,SYN-00894_S09,2025-10-17,3D,0.025928058,0.019747026340004296,risk_increasing,1,case_age_months,case age months,7.884,0.24055707454681396
delay_next_90d,SYN-00894,SYN-00894_S09,2025-10-17,3D,0.025928058,0.019747026340004296,risk_increasing,2,vulnerable_families,vulnerable families,23.0,0.195777028799057
delay_next_90d,SYN-00894,SYN-00894_S09,2025-10-17,3D,0.025928058,0.019747026340004296,risk_increasing,3,days_in_current_stage,days in current stage,84.0,0.17595526576042175
delay_next_90d,SYN-00894,SYN-00894_S09,2025-10-17,3D,0.025928058,0.019747026340004296,risk_increasing,4,terrain_type_Hilly,Terrain: Hilly,1.0,0.08480870723724365
delay_next_90d,SYN-00894,SYN-00894_S09,2025-10-17,3D,0.025928058,0.019747026340004296,risk_increasing,5,approval_dept_Forest,approval dept Forest,1.0,0.08383955806493759
delay_next_90d,SYN-00894,SYN-00894_S09,2025-10-17,3D,0.025928058,0.019747026340004296,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-2.234652519226074
delay_next_90d,SYN-00894,SYN-00894_S09,2025-10-17,3D,0.025928058,0.019747026340004296,risk_reducing,2,disbursal_pct,disbursal pct,19.643,-0.5420789122581482
delay_next_90d,SYN-00894,SYN-00894_S09,2025-10-17,3D,0.025928058,0.019747026340004296,risk_reducing,3,grievance_redressal_days,grievance redressal days,18.058,-0.46742013096809387
delay_next_90d,SYN-00894,SYN-00894_S09,2025-10-17,3D,0.025928058,0.019747026340004296,risk_reducing,4,rnr_progress_pct,rnr progress pct,22.219,-0.22939671576023102
delay_next_90d,SYN-00894,SYN-00894_S09,2025-10-17,3D,0.025928058,0.019747026340004296,risk_reducing,5,land_to_acquire_ha,land to acquire ha,6.0764,-0.1578889936208725
delay_next_90d,SYN-00894,SYN-00894_S10,2025-11-16,3D,0.015574222,0.014343928907827855,risk_increasing,1,case_age_months,case age months,8.87,0.24257957935333252
delay_next_90d,SYN-00894,SYN-00894_S10,2025-11-16,3D,0.015574222,0.014343928907827855,risk_increasing,2,vulnerable_families,vulnerable families,23.0,0.18906384706497192
delay_next_90d,SYN-00894,SYN-00894_S10,2025-11-16,3D,0.015574222,0.014343928907827855,risk_increasing,3,days_in_current_stage,days in current stage,114.0,0.14018166065216064
delay_next_90d,SYN-00894,SYN-00894_S10,2025-11-16,3D,0.015574222,0.014343928907827855,risk_increasing,4,terrain_type_Hilly,Terrain: Hilly,1.0,0.07275645434856415
delay_next_90d,SYN-00894,SYN-00894_S10,2025-11-16,3D,0.015574222,0.014343928907827855,risk_increasing,5,rnr_consent_pct,rnr consent pct,63.149,0.038990288972854614
delay_next_90d,SYN-00894,SYN-00894_S10,2025-11-16,3D,0.015574222,0.014343928907827855,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-2.2391598224639893
delay_next_90d,SYN-00894,SYN-00894_S10,2025-11-16,3D,0.015574222,0.014343928907827855,risk_reducing,2,disbursal_pct,disbursal pct,25.7,-0.8312328457832336
delay_next_90d,SYN-00894,SYN-00894_S10,2025-11-16,3D,0.015574222,0.014343928907827855,risk_reducing,3,grievance_redressal_days,grievance redressal days,18.058,-0.377513587474823
delay_next_90d,SYN-00894,SYN-00894_S10,2025-11-16,3D,0.015574222,0.014343928907827855,risk_reducing,4,rnr_progress_pct,rnr progress pct,28.545,-0.27979007363319397
delay_next_90d,SYN-00894,SYN-00894_S10,2025-11-16,3D,0.015574222,0.014343928907827855,risk_reducing,5,affected_family_per_parcel,affected family per parcel,0.788135593220339,-0.221132293343544
delay_next_90d,SYN-00894,SYN-00894_S11,2025-12-16,3D,0.021347832,0.017477255165688713,risk_increasing,1,case_age_months,case age months,9.855,0.2757472097873688
delay_next_90d,SYN-00894,SYN-00894_S11,2025-12-16,3D,0.021347832,0.017477255165688713,risk_increasing,2,vulnerable_families,vulnerable families,23.0,0.19057080149650574
delay_next_90d,SYN-00894,SYN-00894_S11,2025-12-16,3D,0.021347832,0.017477255165688713,risk_increasing,3,terrain_type_Hilly,Terrain: Hilly,1.0,0.1185818761587143
delay_next_90d,SYN-00894,SYN-00894_S11,2025-12-16,3D,0.021347832,0.017477255165688713,risk_increasing,4,file_pending_days,file pending days,43.0,0.07591249793767929
delay_next_90d,SYN-00894,SYN-00894_S11,2025-12-16,3D,0.021347832,0.017477255165688713,risk_increasing,5,rnr_consent_pct,rnr consent pct,63.149,0.04359670728445053
delay_next_90d,SYN-00894,SYN-00894_S11,2025-12-16,3D,0.021347832,0.017477255165688713,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-2.1678740978240967
delay_next_90d,SYN-00894,SYN-00894_S11,2025-12-16,3D,0.021347832,0.017477255165688713,risk_reducing,2,disbursal_pct,disbursal pct,30.4,-0.784221351146698
delay_next_90d,SYN-00894,SYN-00894_S11,2025-12-16,3D,0.021347832,0.017477255165688713,risk_reducing,3,grievance_redressal_days,grievance redressal days,18.058,-0.3448212444782257
delay_next_90d,SYN-00894,SYN-00894_S11,2025-12-16,3D,0.021347832,0.017477255165688713,risk_reducing,4,days_in_current_stage,days in current stage,144.0,-0.2595110833644867
delay_next_90d,SYN-00894,SYN-00894_S11,2025-12-16,3D,0.021347832,0.017477255165688713,risk_reducing,5,affected_family_per_parcel,affected family per parcel,0.788135593220339,-0.20751208066940308
delay_next_90d,SYN-00894,SYN-00894_S12,2026-01-15,3D,0.004225973,0.006353561623461264,risk_increasing,1,vulnerable_families,vulnerable families,23.0,0.19928699731826782
delay_next_90d,SYN-00894,SYN-00894_S12,2026-01-15,3D,0.004225973,0.006353561623461264,risk_increasing,2,case_age_months,case age months,10.841,0.11404409259557724
delay_next_90d,SYN-00894,SYN-00894_S12,2026-01-15,3D,0.004225973,0.006353561623461264,risk_increasing,3,terrain_type_Hilly,Terrain: Hilly,1.0,0.10846494138240814
delay_next_90d,SYN-00894,SYN-00894_S12,2026-01-15,3D,0.004225973,0.006353561623461264,risk_increasing,4,file_pending_days,file pending days,40.0,0.06400323659181595
delay_next_90d,SYN-00894,SYN-00894_S12,2026-01-15,3D,0.004225973,0.006353561623461264,risk_increasing,5,terrain_type_Rolling,terrain type Rolling,0.0,0.03975967317819595
delay_next_90d,SYN-00894,SYN-00894_S12,2026-01-15,3D,0.004225973,0.006353561623461264,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-2.101295232772827
delay_next_90d,SYN-00894,SYN-00894_S12,2026-01-15,3D,0.004225973,0.006353561623461264,risk_reducing,2,disbursal_pct,disbursal pct,36.203,-1.2846299409866333
delay_next_90d,SYN-00894,SYN-00894_S12,2026-01-15,3D,0.004225973,0.006353561623461264,risk_reducing,3,days_since_project_start,days since project start,330.0,-0.5818798542022705
delay_next_90d,SYN-00894,SYN-00894_S12,2026-01-15,3D,0.004225973,0.006353561623461264,risk_reducing,4,days_in_current_stage,days in current stage,174.0,-0.42195168137550354
delay_next_90d,SYN-00894,SYN-00894_S12,2026-01-15,3D,0.004225973,0.006353561623461264,risk_reducing,5,rnr_progress_pct,rnr progress pct,35.801,-0.4109951853752136
delay_next_90d,SYN-00909,SYN-00909_S01,2025-10-17,3a,0.050783284,0.030221733941112792,risk_increasing,1,proximity_km_to_urban,proximity km to urban,45.984,0.1527893990278244
delay_next_90d,SYN-00909,SYN-00909_S01,2025-10-17,3a,0.050783284,0.030221733941112792,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.14572280645370483
delay_next_90d,SYN-00909,SYN-00909_S01,2025-10-17,3a,0.050783284,0.030221733941112792,risk_increasing,3,land_to_acquire_ha,land to acquire ha,9.3567,0.13526883721351624
delay_next_90d,SYN-00909,SYN-00909_S01,2025-10-17,3a,0.050783284,0.030221733941112792,risk_increasing,4,total_parcels,total parcels,210.0,0.11844869703054428
delay_next_90d,SYN-00909,SYN-00909_S01,2025-10-17,3a,0.050783284,0.030221733941112792,risk_increasing,5,affected_families,affected families,65.0,0.07246626913547516
delay_next_90d,SYN-00909,SYN-00909_S01,2025-10-17,3a,0.050783284,0.030221733941112792,risk_reducing,1,days_in_current_stage,days in current stage,0.0,-1.2542157173156738
delay_next_90d,SYN-00909,SYN-00909_S01,2025-10-17,3a,0.050783284,0.030221733941112792,risk_reducing,2,affected_family_per_parcel,affected family per parcel,0.3095238095238095,-0.34665942192077637
delay_next_90d,SYN-00909,SYN-00909_S01,2025-10-17,3a,0.050783284,0.030221733941112792,risk_reducing,3,file_pending_days,file pending days,13.0,-0.34454670548439026
delay_next_90d,SYN-00909,SYN-00909_S01,2025-10-17,3a,0.050783284,0.030221733941112792,risk_reducing,4,days_since_project_start,days since project start,0.0,-0.34215861558914185
delay_next_90d,SYN-00909,SYN-00909_S01,2025-10-17,3a,0.050783284,0.030221733941112792,risk_reducing,5,docs_complete_pct,docs complete pct,93.524,-0.32860344648361206
delay_next_90d,SYN-00909,SYN-00909_S02,2025-11-16,3a,0.11393795,0.05115302011543554,risk_increasing,1,current_stage_3D,Current stage: 3D,0.0,0.19106540083885193
delay_next_90d,SYN-00909,SYN-00909_S02,2025-11-16,3a,0.11393795,0.05115302011543554,risk_increasing,2,affected_families,affected families,65.0,0.10726393014192581
delay_next_90d,SYN-00909,SYN-00909_S02,2025-11-16,3a,0.11393795,0.05115302011543554,risk_increasing,3,proximity_km_to_urban,proximity km to urban,45.984,0.10641365498304367
delay_next_90d,SYN-00909,SYN-00909_S02,2025-11-16,3a,0.11393795,0.05115302011543554,risk_increasing,4,total_parcels,total parcels,210.0,0.07786071300506592
delay_next_90d,SYN-00909,SYN-00909_S02,2025-11-16,3a,0.11393795,0.05115302011543554,risk_increasing,5,disbursal_pct,disbursal pct,0.0,0.05418494716286659
delay_next_90d,SYN-00909,SYN-00909_S02,2025-11-16,3a,0.11393795,0.05115302011543554,risk_reducing,1,days_in_current_stage,days in current stage,30.0,-0.3779584467411041
delay_next_90d,SYN-00909,SYN-00909_S02,2025-11-16,3a,0.11393795,0.05115302011543554,risk_reducing,2,docs_complete_pct,docs complete pct,92.348,-0.36250853538513184
delay_next_90d,SYN-00909,SYN-00909_S02,2025-11-16,3a,0.11393795,0.05115302011543554,risk_reducing,3,affected_family_per_parcel,affected family per parcel,0.3095238095238095,-0.3605774939060211
delay_next_90d,SYN-00909,SYN-00909_S02,2025-11-16,3a,0.11393795,0.05115302011543554,risk_reducing,4,grievances_30d,grievances 30d,1.0,-0.2516317367553711
delay_next_90d,SYN-00909,SYN-00909_S02,2025-11-16,3a,0.11393795,0.05115302011543554,risk_reducing,5,land_acquisition_ratio,land acquisition ratio,0.7056813810892142,-0.22290906310081482
delay_next_90d,SYN-00909,SYN-00909_S03,2025-12-16,3a,0.17248197,0.0679536123135385,risk_increasing,1,current_stage_3D,Current stage: 3D,0.0,0.2293035089969635
delay_next_90d,SYN-00909,SYN-00909_S03,2025-12-16,3a,0.17248197,0.0679536123135385,risk_increasing,2,days_in_current_stage,days in current stage,60.0,0.22392696142196655
delay_next_90d,SYN-00909,SYN-00909_S03,2025-12-16,3a,0.17248197,0.0679536123135385,risk_increasing,3,proximity_km_to_urban,proximity km to urban,45.984,0.1190033107995987
delay_next_90d,SYN-00909,SYN-00909_S03,2025-12-16,3a,0.17248197,0.0679536123135385,risk_increasing,4,disbursal_pct,disbursal pct,0.0,0.08867933601140976
delay_next_90d,SYN-00909,SYN-00909_S03,2025-12-16,3a,0.17248197,0.0679536123135385,risk_increasing,5,affected_families,affected families,65.0,0.07250913232564926
delay_next_90d,SYN-00909,SYN-00909_S03,2025-12-16,3a,0.17248197,0.0679536123135385,risk_reducing,1,grievances_30d,grievances 30d,0.0,-0.532271683216095
delay_next_90d,SYN-00909,SYN-00909_S03,2025-12-16,3a,0.17248197,0.0679536123135385,risk_reducing,2,affected_family_per_parcel,affected family per parcel,0.3095238095238095,-0.316474050283432
delay_next_90d,SYN-00909,SYN-00909_S03,2025-12-16,3a,0.17248197,0.0679536123135385,risk_reducing,3,case_age_months,case age months,1.971,-0.24877840280532837
delay_next_90d,SYN-00909,SYN-00909_S03,2025-12-16,3a,0.17248197,0.0679536123135385,risk_reducing,4,docs_complete_pct,docs complete pct,91.777,-0.22744108736515045
delay_next_90d,SYN-00909,SYN-00909_S03,2025-12-16,3a,0.17248197,0.0679536123135385,risk_reducing,5,land_acquisition_ratio,land acquisition ratio,0.7056813810892142,-0.2228642702102661
delay_next_90d,SYN-00909,SYN-00909_S04,2026-01-15,3A,0.24471812,0.08763667864961446,risk_increasing,1,days_in_current_stage,days in current stage,32.0,0.27908235788345337
delay_next_90d,SYN-00909,SYN-00909_S04,2026-01-15,3A,0.24471812,0.08763667864961446,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.21441741287708282
delay_next_90d,SYN-00909,SYN-00909_S04,2026-01-15,3A,0.24471812,0.08763667864961446,risk_increasing,3,days_since_project_start,days since project start,90.0,0.13117164373397827
delay_next_90d,SYN-00909,SYN-00909_S04,2026-01-15,3A,0.24471812,0.08763667864961446,risk_increasing,4,affected_families,affected families,65.0,0.10821039229631424
delay_next_90d,SYN-00909,SYN-00909_S04,2026-01-15,3A,0.24471812,0.08763667864961446,risk_increasing,5,rnr_consent_pct,rnr consent pct,74.655,0.07729753106832504
delay_next_90d,SYN-00909,SYN-00909_S04,2026-01-15,3A,0.24471812,0.08763667864961446,risk_reducing,1,grievances_30d,grievances 30d,0.0,-0.49896860122680664
delay_next_90d,SYN-00909,SYN-00909_S04,2026-01-15,3A,0.24471812,0.08763667864961446,risk_reducing,2,affected_family_per_parcel,affected family per parcel,0.3095238095238095,-0.31367892026901245
delay_next_90d,SYN-00909,SYN-00909_S04,2026-01-15,3A,0.24471812,0.08763667864961446,risk_reducing,3,land_acquisition_ratio,land acquisition ratio,0.7056813810892142,-0.253818154335022
delay_next_90d,SYN-00909,SYN-00909_S04,2026-01-15,3A,0.24471812,0.08763667864961446,risk_reducing,4,case_age_months,case age months,2.957,-0.23211759328842163
delay_next_90d,SYN-00909,SYN-00909_S04,2026-01-15,3A,0.24471812,0.08763667864961446,risk_reducing,5,grievance_redressal_days,grievance redressal days,22.143,-0.16952987015247345
delay_next_90d,SYN-00909,SYN-00909_S05,2026-02-14,3A,0.42299724,0.1379371975931708,risk_increasing,1,days_in_current_stage,days in current stage,62.0,0.29458776116371155
delay_next_90d,SYN-00909,SYN-00909_S05,2026-02-14,3A,0.42299724,0.1379371975931708,risk_increasing,2,current_stage_3D,Current stage: 3D,0.0,0.23604656755924225
delay_next_90d,SYN-00909,SYN-00909_S05,2026-02-14,3A,0.42299724,0.1379371975931708,risk_increasing,3,days_since_project_start,days since project start,120.0,0.1833650767803192
delay_next_90d,SYN-00909,SYN-00909_S05,2026-02-14,3A,0.42299724,0.1379371975931708,risk_increasing,4,compensation_pending_cr,compensation pending cr,3.1475000000000004,0.10209678113460541
delay_next_90d,SYN-00909,SYN-00909_S05,2026-02-14,3A,0.42299724,0.1379371975931708,risk_increasing,5,total_parcels,total parcels,210.0,0.0871410146355629
delay_next_90d,SYN-00909,SYN-00909_S05,2026-02-14,3A,0.42299724,0.1379371975931708,risk_reducing,1,affected_family_per_parcel,affected family per parcel,0.3095238095238095,-0.3184250295162201
delay_next_90d,SYN-00909,SYN-00909_S05,2026-02-14,3A,0.42299724,0.1379371975931708,risk_reducing,2,land_acquisition_ratio,land acquisition ratio,0.7056813810892142,-0.2669738829135895
delay_next_90d,SYN-00909,SYN-00909_S05,2026-02-14,3A,0.42299724,0.1379371975931708,risk_reducing,3,grievances_30d,grievances 30d,1.0,-0.23043404519557953
delay_next_90d,SYN-00909,SYN-00909_S05,2026-02-14,3A,0.42299724,0.1379371975931708,risk_reducing,4,docs_complete_pct,docs complete pct,92.027,-0.1942480206489563
delay_next_90d,SYN-00909,SYN-00909_S05,2026-02-14,3A,0.42299724,0.1379371975931708,risk_reducing,5,case_age_months,case age months,3.942,-0.18038634955883026
delay_next_90d,SYN-00909,SYN-00909_S06,2026-03-16,3A,0.17680795,0.06915132770317244,risk_increasing,1,current_stage_3D,Current stage: 3D,0.0,0.2227298617362976
delay_next_90d,SYN-00909,SYN-00909_S06,2026-03-16,3A,0.17680795,0.06915132770317244,risk_increasing,2,days_since_project_start,days since project start,150.0,0.13433116674423218
delay_next_90d,SYN-00909,SYN-00909_S06,2026-03-16,3A,0.17680795,0.06915132770317244,risk_increasing,3,days_in_current_stage,days in current stage,92.0,0.12766383588314056
delay_next_90d,SYN-00909,SYN-00909_S06,2026-03-16,3A,0.17680795,0.06915132770317244,risk_increasing,4,rnr_consent_pct,rnr consent pct,74.655,0.12289078533649445
delay_next_90d,SYN-00909,SYN-00909_S06,2026-03-16,3A,0.17680795,0.06915132770317244,risk_increasing,5,compensation_pending_cr,compensation pending cr,3.0091,0.10932786762714386
delay_next_90d,SYN-00909,SYN-00909_S06,2026-03-16,3A,0.17680795,0.06915132770317244,risk_reducing,1,grievances_30d,grievances 30d,0.0,-0.46033233404159546
delay_next_90d,SYN-00909,SYN-00909_S06,2026-03-16,3A,0.17680795,0.06915132770317244,risk_reducing,2,docs_complete_pct,docs complete pct,93.469,-0.330126017332077
delay_next_90d,SYN-00909,SYN-00909_S06,2026-03-16,3A,0.17680795,0.06915132770317244,risk_reducing,3,affected_family_per_parcel,affected family per parcel,0.3095238095238095,-0.3081977367401123
delay_next_90d,SYN-00909,SYN-00909_S06,2026-03-16,3A,0.17680795,0.06915132770317244,risk_reducing,4,disbursal_pct,disbursal pct,10.495,-0.29667362570762634
delay_next_90d,SYN-00909,SYN-00909_S06,2026-03-16,3A,0.17680795,0.06915132770317244,risk_reducing,5,land_acquisition_ratio,land acquisition ratio,0.7056813810892142,-0.25344014167785645
delay_next_90d,SYN-00909,SYN-00909_S07,2026-04-15,3D,0.03154507,0.022343186972222234,risk_increasing,1,days_in_current_stage,days in current stage,63.0,0.22286218404769897
delay_next_90d,SYN-00909,SYN-00909_S07,2026-04-15,3D,0.03154507,0.022343186972222234,risk_increasing,2,compensation_awarded_cr,compensation awarded cr,3.2386,0.146561399102211
delay_next_90d,SYN-00909,SYN-00909_S07,2026-04-15,3D,0.03154507,0.022343186972222234,risk_increasing,3,compensation_pending_cr,compensation pending cr,2.6555,0.13803386688232422
delay_next_90d,SYN-00909,SYN-00909_S07,2026-04-15,3D,0.03154507,0.022343186972222234,risk_increasing,4,rnr_consent_pct,rnr consent pct,74.655,0.11643444746732712
delay_next_90d,SYN-00909,SYN-00909_S07,2026-04-15,3D,0.03154507,0.022343186972222234,risk_increasing,5,affected_families,affected families,65.0,0.05862921103835106
delay_next_90d,SYN-00909,SYN-00909_S07,2026-04-15,3D,0.03154507,0.022343186972222234,risk_reducing,1,current_stage_3D,Current stage: 3D,1.0,-2.138789653778076
delay_next_90d,SYN-00909,SYN-00909_S07,2026-04-15,3D,0.03154507,0.022343186972222234,risk_reducing,2,disbursal_pct,disbursal pct,18.003,-0.32925164699554443
delay_next_90d,SYN-00909,SYN-00909_S07,2026-04-15,3D,0.03154507,0.022343186972222234,risk_reducing,3,affected_family_per_parcel,affected family per parcel,0.3095238095238095,-0.3149336874485016
delay_next_90d,SYN-00909,SYN-00909_S07,2026-04-15,3D,0.03154507,0.022343186972222234,risk_reducing,4,docs_complete_pct,docs complete pct,93.149,-0.2648256719112396
delay_next_90d,SYN-00909,SYN-00909_S07,2026-04-15,3D,0.03154507,0.022343186972222234,risk_reducing,5,land_acquisition_ratio,land acquisition ratio,0.7056813810892142,-0.2531057298183441
